competen;codufmun;cnes;tp_leito;DS_TP_LEITO;co_leito;DS_CO_LEITO;qt_exist;qt_contr;qt_sus;qt_nsus
202506;330170;5364515;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330240;4249216;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330300;5661935;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330330;3016501;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;102881;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;2271451;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;3784630;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;4935306;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;7474059;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;330455;7544227;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;350950;2022621;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;351050;7726155;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;353080;6210937;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;353440;2079887;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;354780;9645543;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;355030;2078082;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;355250;7849184;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;410690;3229130;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;420430;4992024;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;421870;2491796;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;10;0;0;10
202506;290570;6982999;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;2;10
202506;350950;2082128;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;6;10
202506;240810;2798727;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;291360;6014062;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;292870;9276270;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;310620;26727;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;310620;27685;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;310620;3702693;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;313620;3166074;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;330580;2297795;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;354850;2702622;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;354990;3105571;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;355030;469734;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;355030;3512401;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;355030;6729150;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;410830;2673800;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;420420;2537397;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;530010;4367634;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;11;0;0;11
202506;310620;2200422;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;17;0;6;11
202506;355030;2089696;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;25;0;14;11
202506;292740;4960;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;36;0;25;11
202506;230440;3186326;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;280030;7993978;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;292740;9792244;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;311940;7869223;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;330040;4133412;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;350950;2079666;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;350950;3109216;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;351620;2080753;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;354990;3199770;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;355030;3309959;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;355030;9131434;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;355410;3794563;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;420830;5567734;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;530010;3000974;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;12;0;0;12
202506;355220;605484;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;8;12
202506;310350;9681752;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;42;0;30;12
202506;290750;2388642;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;292740;6138500;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;292740;7073976;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;330240;4906349;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;330240;5876958;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;355030;3041549;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;355030;6148956;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;355030;6614426;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;355030;7182031;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;500270;3018903;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;0;13
202506;261160;1120;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;19;0;6;13
202506;292740;3832;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;25;0;12;13
202506;292740;5407591;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;330455;5136989;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;352590;3172120;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;354340;7965192;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;354780;2079607;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;355030;3156702;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;355220;2708558;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;510340;9697853;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;521830;6407005;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;14;0;0;14
202506;261160;5628008;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;292740;6699855;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;330455;3148564;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;330455;4480341;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;330455;7251491;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;354850;2025752;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;354850;2078740;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;355030;2680785;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;355030;7469926;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;411520;9365230;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;15;0;0;15
202506;250750;3110850;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;292740;6327982;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;310620;27936;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;317020;2151812;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;330330;6734014;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;350950;2081946;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;350950;3838714;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;353870;2080699;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;355030;5139244;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;355030;9500138;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;16;0;0;16
202506;353870;2772310;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;33;0;17;16
202506;431680;2254964;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;33;0;17;16
202506;290650;3790738;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;17;0;0;17
202506;291840;6433219;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;17;0;0;17
202506;310620;3046028;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;17;0;0;17
202506;355030;2081288;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;17;0;0;17
202506;292740;7492448;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;18;0;0;18
202506;310620;27979;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;18;0;0;18
202506;353440;4694317;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;18;0;0;18
202506;355030;2082535;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;18;0;0;18
202506;410690;9356312;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;18;0;0;18
202506;292530;6659772;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;36;0;18;18
202506;292740;3141322;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;19;0;0;19
202506;310620;26859;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;19;0;0;19
202506;315120;5468361;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;19;0;0;19
202506;291072;2556502;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;310620;6575560;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;330330;7884680;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;411520;996319;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;420910;380164;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;430470;5158656;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;20;0;0;20
202506;355030;2080796;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;21;0;0;21
202506;320530;5633079;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;22;0;0;22
202506;520870;9544178;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;22;0;0;22
202506;270800;5616298;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;23;0;0;23
202506;420540;19607;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;23;0;0;23
202506;292740;7607636;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;24;0;0;24
202506;330330;12610;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;44;0;20;24
202506;355030;9763201;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;25;0;0;25
202506;431490;3019721;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;25;0;0;25
202506;240800;930075;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;26;0;0;26
202506;355030;4017382;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;26;0;0;26
202506;354850;2025760;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;28;0;0;28
202506;355220;2708566;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;29;0;1;28
202506;520510;2442620;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;30;0;0;30
202506;292740;3144682;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;31;0;0;31
202506;411520;49875;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;31;0;0;31
202506;355030;2089653;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;38;0;0;38
202506;250460;9997172;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;40;0;0;40
202506;260005;9571248;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;40;0;0;40
202506;292740;3808;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;41;0;0;41
202506;354850;684910;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;41;0;0;41
202506;355030;9652221;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;45;0;0;45
202506;510792;7901127;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;47;0;0;47
202506;355030;2089777;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;53;0;0;53
202506;350600;2790661;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;54;0;0;54
202506;355030;2089084;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;56;0;0;56
202506;250460;7617941;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;60;0;0;60
202506;355030;3166597;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;104;0;0;104
202506;251080;3232514;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;1;0
202506;310620;27049;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;1;0
202506;352730;2079917;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;1;0
202506;355030;2688689;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;1;0
202506;150140;2332981;7;HOSPITAL DIA;70;FIBROSE CISTICA;2;0;2;0
202506;261160;426;7;HOSPITAL DIA;70;FIBROSE CISTICA;10;0;10;0
202506;110015;2516276;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;0;1
202506;410690;15563;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;0;1
202506;520870;697699;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;0;1
202506;520870;9744665;7;HOSPITAL DIA;70;FIBROSE CISTICA;1;0;0;1
202506;355030;4060105;7;HOSPITAL DIA;70;FIBROSE CISTICA;3;0;0;3
202506;251080;3232514;7;HOSPITAL DIA;72;GERIATRIA;1;0;1;0
202506;310620;27049;7;HOSPITAL DIA;72;GERIATRIA;1;0;1;0
202506;352730;2079917;7;HOSPITAL DIA;72;GERIATRIA;1;0;1;0
202506;522140;2535408;7;HOSPITAL DIA;72;GERIATRIA;1;0;1;0
202506;120038;2000997;7;HOSPITAL DIA;72;GERIATRIA;2;0;2;0
202506;355030;2078015;7;HOSPITAL DIA;72;GERIATRIA;4;0;4;0
202506;230730;133094;7;HOSPITAL DIA;72;GERIATRIA;1;0;0;1
202506;313760;3961656;7;HOSPITAL DIA;72;GERIATRIA;1;0;0;1
202506;431490;2237253;7;HOSPITAL DIA;72;GERIATRIA;1;0;0;1
202506;520870;697699;7;HOSPITAL DIA;72;GERIATRIA;1;0;0;1
202506;520870;9744665;7;HOSPITAL DIA;72;GERIATRIA;1;0;0;1
202506;261160;5671965;7;HOSPITAL DIA;72;GERIATRIA;4;0;2;2
202506;261110;6311113;7;HOSPITAL DIA;72;GERIATRIA;3;0;0;3
202506;110015;2516276;7;HOSPITAL DIA;72;GERIATRIA;4;0;0;4
202506;314480;4585690;7;HOSPITAL DIA;72;GERIATRIA;5;0;0;5
202506;330100;4174941;7;HOSPITAL DIA;72;GERIATRIA;5;0;0;5
202506;354990;6255337;7;HOSPITAL DIA;72;GERIATRIA;5;0;0;5
202506;355030;4060105;7;HOSPITAL DIA;72;GERIATRIA;5;0;0;5
202506;330455;2269406;7;HOSPITAL DIA;72;GERIATRIA;6;0;0;6
202506;261160;4710541;7;HOSPITAL DIA;72;GERIATRIA;10;0;0;10
202506;351300;9616616;7;HOSPITAL DIA;72;GERIATRIA;10;0;0;10
202506;355030;7240481;7;HOSPITAL DIA;72;GERIATRIA;35;0;0;35
202506;314330;2149990;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;330330;12505;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;330455;2295415;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;353870;2087057;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;355030;2082624;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;410480;2740338;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;1;0
202506;230440;2479214;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;230440;3189546;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;291480;2772280;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;310620;27049;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;314390;2195453;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;350750;2748223;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;354850;2025752;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;355220;2079321;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;411370;2781859;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;2;0
202506;150140;2752700;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;3;0
202506;230440;2561492;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;3;0
202506;313670;2218798;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;3;0
202506;320130;2494450;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;3;0
202506;354980;2097613;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;3;0
202506;261160;434;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;4;0
202506;261160;477;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;4;0
202506;355030;2688689;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;4;0
202506;520870;2506815;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;4;0
202506;530010;10510;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;4;0
202506;355030;2077477;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;5;0;5;0
202506;350550;2090236;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;6;0;6;0
202506;350950;2079798;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;6;0;6;0
202506;240810;2654016;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;7;0;7;0
202506;431490;2237601;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;7;0;7;0
202506;500270;9717;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;7;0;7;0
202506;420540;19445;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;8;0;8;0
202506;431490;2237253;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;8;0;8;0
202506;292740;3816;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;9;0;9;0
202506;317020;2146355;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;10;0;10;0
202506;354340;2082187;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;10;0;10;0
202506;410690;2384299;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;12;0;12;0
202506;355030;2078015;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;14;0;14;0
202506;330455;2273454;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;16;0;16;0
202506;310620;27014;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;17;0;17;0
202506;261160;1120;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;18;0;18;0
202506;150140;3332985;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;0;1
202506;230440;3001113;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;0;1
202506;410690;15563;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;0;1
202506;421820;2359383;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;0;1
202506;431490;7349165;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;1;0;0;1
202506;355030;2077531;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;1;1
202506;410690;15644;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;1;1
202506;320530;11738;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;2;1
202506;150140;3472264;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;2;0;0;2
202506;240810;2656930;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;5;0;3;2
202506;355030;2089696;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;10;0;8;2
202506;410400;13633;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;13;0;11;2
202506;355030;4060105;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;3;0;0;3
202506;520870;697699;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;0;4
202506;520870;9744665;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;4;0;0;4
202506;352530;2083086;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;17;0;12;5
202506;355030;5710979;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;7;0;0;7
202506;530010;2779366;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;14;0;7;7
202506;355030;7060165;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;8;0;0;8
202506;411850;4806913;7;HOSPITAL DIA;71;INTERCORRENCIA POS-TRANSPLANTE;8;0;0;8
